"key","message","comment","context"
"AccountingReportType22.currency","AccountingReportType22.currency",,
"AccountingReportType22.depreciation_improvements","AccountingReportType22.depreciation_improvements",,
"AccountingReportType22.depreciation_reductions","AccountingReportType22.depreciation_reductions",,
"AccountingReportType22.depreciation_table","AccountingReportType22.depreciation_table",,
"AccountingReportType22.from","AccountingReportType22.from",,
"AccountingReportType22.headings","AccountingReportType22.headings",,
"AccountingReportType22.impairment_value_improvements","نوع التقرير المحاسبي 22.تحسينات قيمة الإضمحلال",,
"AccountingReportType22.impairment_value_reductions","AccountingReportType22.impairment_value_reductions",,
"AccountingReportType22.impairment_value_table","AccountingReportType22.impairment_value_table",,
"AccountingReportType22.situations_and_moves","AccountingReportType22.situations_and_moves",,
"AccountingReportType22.technical_type_2","AccountingReportType22.technical_type_2",,
"AccountingReportType22.technical_type_3","AccountingReportType22.technical_type_3",,
"AccountingReportType22.technical_type_4","AccountingReportType22.technical_type_4",,
"AccountingReportType22.title","AccountingReportType22.title",,
"AccountingReportType22.to","AccountingReportType22.to",,
"AccountingReportType22.total","AccountingReportType22.total",,
"AccountingReportType23.0day","نوع تقرير المحاسبة23.0day",,
"AccountingReportType23.30days","نوع تقرير المحاسبة 23.30 يومًا",,
"AccountingReportType23.60days","نوع التقرير المحاسبي 23.60 يومًا",,
"AccountingReportType23.90MoreDays","نوع تقرير المحاسبة 23.90 المزيد من الأيام",,
"AccountingReportType23.90days","نوع تقرير المحاسبة: 23.90 يومًا",,
"AccountingReportType23.contractualDelays","AccountingReportType23.contractualDelays",,
"AccountingReportType23.invoiceGeneratedToCustomers","AccountingReportType23.invoiceGeneratedToCustomers",,
"AccountingReportType23.invoicePaymentStatus","AccountingReportType23.invoicePaymentStatus",,
"AccountingReportType23.invoiceReceivedFromSuppliers","نوع تقرير المحاسبة 23. الفاتورة المستلمة من الموردين",,
"AccountingReportType23.invoicesExcluded","AccountingReportType23.invoicesExcluded",,
"AccountingReportType23.invoicesExcludedAmount","AccountingReportType23.invoicesExcludedAmount",,
"AccountingReportType23.invoicesExcludedNbr","AccountingReportType23.invoicesExcludedNbr",,
"AccountingReportType23.invoicesIncludedAmount","AccountingReportType23.invoicesIncludedAmount",,
"AccountingReportType23.invoicesIncludedNbr","AccountingReportType23.invoicesIncludedNbr",,
"AccountingReportType23.invoicesTotalPercentage","AccountingReportType23.invoicesTotalPercentage",,
"AccountingReportType23.invoicesTurnoverPercentage","AccountingReportType23.invoicesTurnoverPercentage",,
"AccountingReportType23.invoicesUnpaidDue","نوع التقرير المحاسبي 23.الفواتير المستحقة غير المدفوعة",,
"AccountingReportType23.paymentDelayRange","AccountingReportType23.PaymentDelayRange",,
"AccountingReportType23.paymentDelaysUsed","AccountingReportType23.PaymentDelaysUsed",,
"AccountingReportType23.referencePaymentDelays","AccountingReportType23.referencePaymentDelays",,
"AccountingReportType23.totalDays","AccountingReportType23.totalDays",,
"AccountingReportType23.unpaidInvoiceIssued","AccountingReportType23.unpayInvoiceIssued",,
"AccountingReportType23.unpaidInvoiceReceived","AccountingReportType23.unpayInvoiceReceived",,
"AccountingReportType24.invoiceGeneratedToCustomersWithDelay","AccountingReportType24.invoiceGeneratedToCustomersWithDelay",,
"AccountingReportType24.invoiceReceivedFromSuppliersWithDelay","نوع تقرير المحاسبة 24. الفاتورة المستلمة من الموردين مع تأخير",,
"AccountingReportType3.balance","AccountingReportType3.balance",,
"AccountingReportType3.company","AccountingReportType3.company",,
"AccountingReportType3.credit","AccountingReportType3.credit",,
"AccountingReportType3.currency","AccountingReportType3.currency",,
"AccountingReportType3.customersBalance","AccountingReportType3.customersBalance",,
"AccountingReportType3.debit","AccountingReportType3.debit",,
"AccountingReportType3.detailedCustomersBalance","نوع التقرير المحاسبي 3. رصيد العميل التفصيلي",,
"AccountingReportType3.editionDate","AccountingReportType3.editionDate",,
"AccountingReportType3.endOfPeriodBalance","نوع التقرير المحاسبي 3.رصيد نهاية الفترة",,
"AccountingReportType3.from","AccountingReportType3.from",,
"AccountingReportType3.invoice","AccountingReportType3.invoice",,
"AccountingReportType3.name","AccountingReportType3.name",,
"AccountingReportType3.period","AccountingReportType3.period",,
"AccountingReportType3.periodMoves","AccountingReportType3.periodMoves",,
"AccountingReportType3.periodTotal","AccountingReportType3.periodTotal",,
"AccountingReportType3.reference","AccountingReportType3.reference",,
"AccountingReportType3.reportedBalance","AccountingReportType3.reportedBalance",,
"AccountingReportType3.thirdPartyPayer","نوع التقرير المحاسبي 3.الطرف الثالث الدافع",,
"AccountingReportType3.to","AccountingReportType3.to",,
"AccountingReportType3000.allCompanies","AccountingReportType3000.allCompanies",,
"AccountingReportType4.120150days","نوع تقرير المحاسبة4.120150 يومًا",,
"AccountingReportType4.150180days","نوع تقرير المحاسبة4.150180 يومًا",,
"AccountingReportType4.180days","نوع التقرير المحاسبي 4.180 يوم",,
"AccountingReportType4.3060days","نوع تقرير المحاسبة: 4.3060 يومًا",,
"AccountingReportType4.30days","نوع تقرير المحاسبة: 4.30 يومًا",,
"AccountingReportType4.6090days","نوع تقرير المحاسبة4.6090 يومًا",,
"AccountingReportType4.60days","نوع التقرير المحاسبي 4.60 يوم",,
"AccountingReportType4.90120days","نوع تقرير المحاسبة4.90120 يومًا",,
"AccountingReportType4.accountState","AccountingReportType4.accountState",,
"AccountingReportType4.ageOfTheDebt","AccountingReportType4.ageOfTheDebt",,
"AccountingReportType4.agedBalance","AccountingReportType4.agedBalance",,
"AccountingReportType4.company","AccountingReportType4.company",,
"AccountingReportType4.control","AccountingReportType4.control",,
"AccountingReportType4.currency","AccountingReportType4.currency",,
"AccountingReportType4.detailedAgedBalance","AccountingReportType4.detailedAgedBalance",,
"AccountingReportType4.editionDate","AccountingReportType4.editionDate",,
"AccountingReportType4.from","AccountingReportType4.from",,
"AccountingReportType4.fullName","نوع التقرير المحاسبي 4.الاسم الكامل",,
"AccountingReportType4.invoiceRemainingAmount","AccountingReportType4.invoiceRemainingAmount",,
"AccountingReportType4.nonDue","AccountingReportType4.nonDue",,
"AccountingReportType4.origin","AccountingReportType4.origin",,
"AccountingReportType4.partner","AccountingReportType4.partner",,
"AccountingReportType4.partnerBalance","AccountingReportType4.partnerBalance",,
"AccountingReportType4.period","AccountingReportType4.period",,
"AccountingReportType4.periodTotal","AccountingReportType4.periodTotal",,
"AccountingReportType4.reference","AccountingReportType4.reference",,
"AccountingReportType4.termControl","AccountingReportType4.termControl",,
"AccountingReportType4.termN","نوع التقرير المحاسبي 4.termS",,
"AccountingReportType4.termPeriodTotal","AccountingReportType4.termPeriodTotal",,
"AccountingReportType4.to","AccountingReportType4.to",,
"AccountingReportType6.title","AccountingReportType6.title",,
"AccountingReportType7.balance","AccountingReportType7.balance",,
"AccountingReportType7.company","AccountingReportType7.company",,
"AccountingReportType7.credit","AccountingReportType7.credit",,
"AccountingReportType7.date","AccountingReportType7.date",,
"AccountingReportType7.debit","AccountingReportType7.debit",,
"AccountingReportType7.description","AccountingReportType7.description",,
"AccountingReportType7.dueDate","نوع التقرير المحاسبي 7.تاريخ الاستحقاق",,
"AccountingReportType7.endDate","AccountingReportType7.endDate",,
"AccountingReportType7.from","AccountingReportType7.from",,
"AccountingReportType7.journal","AccountingReportType7.journal",,
"AccountingReportType7.journalCode","AccountingReportType7.journalCode",,
"AccountingReportType7.partner","AccountingReportType7.partner",,
"AccountingReportType7.paymentMode","AccountingReportType7.PaymentMode",,
"AccountingReportType7.period","AccountingReportType7.period",,
"AccountingReportType7.reconcileGroup","AccountingReportType7.reconcileGroup",,
"AccountingReportType7.title","AccountingReportType7.title",,
"AccountingReportType7.to","AccountingReportType7.to",,
"AccountingReportType7.total","AccountingReportType7.total",,
"AccountingReportTypeConfigLine.account","AccountingReportTypeConfigLine.account",,
"AccountingReportTypeConfigLine.accountType","AccountingReportTypeConfigLine.accountType",,
"AccountingReportTypeConfigLine.analyticAccount","AccountingReportTypeConfigLine.analyticAccount",,
"AccountingReportTypeConfigLine.column","AccountingReportTypeConfigLine.column",,
"AccountingReportTypeConfigLine.group","AccountingReportTypeConfigLine.group",,
"AccountingReportTypeConfigLine.groupsWithoutColumn","AccountingReportTypeConfigLine.groupsWithoutColumn",,
"AccountingReportTypeConfigLine.hidden","AccountingReportTypeConfigLine.hidden",,
"AccountingReportTypeConfigLine.otherPeriod","AccountingReportTypeConfigLine.otherPeriod",,
"AccountingReportTypeConfigLine.percentageBaseColumn","AccountingReportTypeConfigLine.percentageBaseColumn",,
"AccountingReportTypeConfigLine.percentageTotalLine","AccountingReportTypeConfigLine.percentageTotalLine",,
"AccountingReportTypeConfigLine.previousYear","خط تكوين نوع التقرير المحاسبي. العام السابق",,
"AccountingReportTypeConfigLine.resultSelect","AccountingReportTypeConfigLine.resultSelect",,
"AccountingReportTypeConfigLine.rule","AccountingReportTypeConfigLine.rule",,
"AccountingReportTypeConfigLine.styleSelect","AccountingReportTypeConfigLine.styleSelect",,
"AccountingSituation.debtRecoveryLevelLabel","AccountingSituation.debtRecoveryLevelLabel",,
"Accounts","الحسابات",,
"Accounts tags","علامات الحسابات",,
"Acquisition Date","تاريخ الاقتناء",,
"Acquisition date and first depreciation date should not be more than one depreciation period apart.","يجب ألا يكون تاريخ التملك وتاريخ الاستهلاك الأول أكثر من فترة استهلاك واحدة.",,
"Acquisition date and fiscal first depreciation date should not be more than one depreciation period apart.","يجب ألا يكون تاريخ الاستحواذ وتاريخ الإهلاك المالي الأول أكثر من فترة إهلاك واحدة.",,
"Acquisition date and ifrs first depreciation date should not be more than one depreciation period apart.","يجب ألا يكون تاريخ الاستحواذ وتاريخ الاستهلاك الأول للمعايير الدولية للمعايير الدولية أكثر من فترة استهلاك واحدة.",,
"Acquisitions","عمليات الاستحواذ",,
"Action","فعل",,
"Actions","الإجراءات",,
"Activate Simulated Moves ?","تفعيل التحركات المحاكاة؟",,
"Activate bar code generation for fixed asset","تفعيل إنشاء الرمز الشريطي للأصول الثابتة",,
"Activate passed for payment","تم تفعيل التفعيل للدفع",,
"Active","نشيط",,
"Active ?","نشيط ؟",,
"Active UMR","UMR نشط",,
"Active bank details","تفاصيل البنك النشطة",,
"Active level","المستوى النشط",,
"Add accounting document N° in the description","أضف مستند المحاسبة رقم N° في الوصف",,
"Address","عنوان",,
"Address unknown","العنوان غير معروف",,
"Adjust fiscal year","ضبط السنة المالية",,
"Adjusting Move","تعديل التحرك",,
"Adjusting move","تعديل التحرك",,
"Advance Payment","الدفع المسبق",,
"Advance Payment Imputation","احتساب الدفعة المقدمة",,
"Advance move line","خط التحرك المتقدم",,
"Advance payment credit note","إشعار ائتمان الدفع المسبق",,
"Advance payment invoice","فاتورة الدفع المسبق",,
"Advance payment product","منتج الدفع المسبق",,
"Advance payments","الدفعات المقدمة",,
"Advance/Payment move","حركة الدفع المسبق/الدفع",,
"Advanced","متقدم",,
"Aged Balance","توازن العمر",,
"All","الجميع",,
"All Simulated move attached to the fiscal year about to be closed will be deleted","سيتم حذف كافة التحركات المحاكاة المرفقة بالسنة المالية التي على وشك الإغلاق",,
"All negative balance partners have been removed successfully.","تمت إزالة كافة شركاء الرصيد السلبي بنجاح.",,
"All previous fiscal years must be closed before closing %s.","يجب إغلاق كافة السنوات المالية السابقة قبل إغلاق %s.",,
"All the move's unsaved modifications will be lost, do you wish to continue ? Also you will need to manually refresh the move when the process is done.","سيتم فقدان كافة التعديلات غير المحفوظة الخاصة بالنقلة، هل ترغب في المتابعة؟ ستحتاج أيضًا إلى تحديث الحركة يدويًا عند انتهاء العملية.",,
"Allocate per partner","تخصيص لكل شريك",,
"Allocated amount","المبلغ المخصص",,
"Allow accounting daybook?","السماح بدفتر المحاسبة؟",,
"Allow generation with status new on mass entry","السماح بالتوليد بالحالة الجديدة عند الإدخال الجماعي",,
"Allow multi invoice terms","السماح بشروط الفاتورة المتعددة",,
"Allow partial reconcile","السماح بالتسوية الجزئية",,
"Allow payments greater than due amount","السماح بمدفوعات أكبر من المبلغ المستحق",,
"Allowed tax gap","الفجوة الضريبية المسموح بها",,
"Already Depreciated Amount","المبلغ المستهلك بالفعل",,
"Already printed","مطبوعة بالفعل",,
"Amount","كمية",,
"Amount (company currency)","المبلغ (عملة الشركة)",,
"Amount A.T.I.","المبلغ A.T.I.",,
"Amount A.T.I. in Acc. currency","المبلغ A.T.I. في لجنة التنسيق الإدارية. عملة",,
"Amount Remaining to allocate","المبلغ المتبقي للتخصيص",,
"Amount Tax","ضريبة المبلغ",,
"Amount Tax (via percentages)","مبلغ الضريبة (عبر النسب المئوية)",,
"Amount Tax in Acc. currency","ضريبة المبلغ في Acc. عملة",,
"Amount autorized","المبلغ المصرح به",,
"Amount charged","المبلغ المشحون",,
"Amount due","المبلغ المستحق",,
"Amount excluding taxes","المبلغ باستثناء الضرائب",,
"Amount exported for direct debit","المبلغ المصدر للخصم المباشر",,
"Amount in currency","المبلغ بالعملة",,
"Amount in move currency","المبلغ بالعملة المتحركة",,
"Amount paid","المبلغ المدفوع",,
"Amount paid / withdrawn","المبلغ المدفوع / المسحوب",,
"Amount paid A.T.I.","المبلغ المدفوع A.T.I.",,
"Amount paid in currency","المبلغ المدفوع بالعملة",,
"Amount rejected","تم رفض المبلغ",,
"Amount remaining","المبلغ المتبقي",,
"Amount remaining (company currency)","المبلغ المتبقي (عملة الشركة)",,
"Amount remaining before cashing","المبلغ المتبقي قبل الصرف",,
"Amount remaining in currency","المبلغ المتبقي بالعملة",,
"Amount remaining to allocate","المبلغ المتبقي للتخصيص",,
"Amount to reimburse","مبلغ السداد",,
"Amount to report (DAS2)","المبلغ المطلوب الإبلاغ عنه (DAS2)",,
"Amounts","المبالغ",,
"An accounting moveline must have either a credit value or a debit value.","يجب أن يكون لخط النقل المحاسبي إما قيمة ائتمانية أو قيمة مدينة.",,
"An analytic distribution is set in move line %s but the account used do not allow analytic distribution","تم تعيين التوزيع التحليلي في سطر النقل %s ولكن الحساب المستخدم لا يسمح بالتوزيع التحليلي",,
"An analytic distribution is set in product but the account used do not allow analytic distribution","يتم تعيين توزيع تحليلي في المنتج ولكن الحساب المستخدم لا يسمح بالتوزيع التحليلي",,
"An invoice with the same number (%s) already exists for this supplier %s and the year %s.","توجد فاتورة بنفس الرقم (%s) لهذا المورد %s والسنة %s بالفعل.",,
"An other auto move lettering batch is currently running with the same filters, or with incompatibles common filters.","يتم حاليًا تشغيل مجموعة أخرى من حروف النقل التلقائي بنفس عوامل التصفية، أو مع عوامل تصفية شائعة غير متوافقة.",,
"Analytic","تحليلية",,
"Analytic Acc.","الحساب التحليلي",,
"Analytic Account","الحساب التحليلي",,
"Analytic Account details","تفاصيل الحساب التحليلي",,
"Analytic Accounting","المحاسبة التحليلية",,
"Analytic Accounts","الحسابات التحليلية",,
"Analytic Axis","المحور التحليلي",,
"Analytic Axis By Company","المحور التحليلي حسب الشركة",,
"Analytic Axis By company","المحور التحليلي حسب الشركة",,
"Analytic Axis related","ذات الصلة بالمحور التحليلي",,
"Analytic Distribution Template","قالب التوزيع التحليلي",,
"Analytic Grouping","التجمع التحليلي",,
"Analytic Grouping Value","قيمة التجميع التحليلية",,
"Analytic Grouping Values","قيم التجميع التحليلية",,
"Analytic Groupings","المجموعات التحليلية",,
"Analytic Journal","المجلة التحليلية",,
"Analytic Journal Type","نوع المجلة التحليلية",,
"Analytic Level","المستوى التحليلي",,
"Analytic Move Line","خط النقل التحليلي",,
"Analytic Move Lines","خطوط التحرك التحليلية",,
"Analytic Regrouping Values","قيم إعادة التجميع التحليلية",,
"Analytic Rule","القاعدة التحليلية",,
"Analytic Rules","القواعد التحليلية",,
"Analytic Structure","الهيكل التحليلي",,
"Analytic Tree","الشجرة التحليلية",,
"Analytic account","حساب تحليلي",,
"Analytic account %s associated to sales account for the product %s is not configured : (company : %s)","لم يتم تكوين الحساب التحليلي %s المرتبط بحساب المبيعات للمنتج %s : (الشركة : %s)",,
"Analytic account code","رمز الحساب التحليلي",,
"Analytic accounting account","حساب المحاسبة التحليلية",,
"Analytic accounting account (with axis)","حساب المحاسبة التحليلية (مع المحور)",,
"Analytic accounts","الحسابات التحليلية",,
"Analytic axis","المحور التحليلي",,
"Analytic balance","التوازن التحليلي",,
"Analytic distribution","التوزيع التحليلي",,
"Analytic distribution authorized","التوزيع التحليلي مسموح به",,
"Analytic distribution is missing on configuration for line : %s (company : %s)","التوزيع التحليلي مفقود في التكوين للسطر : %s (الشركة : %s)",,
"Analytic distribution line","خط التوزيع التحليلي",,
"Analytic distribution lines","خطوط التوزيع التحليلية",,
"Analytic distribution required on invoice lines","التوزيع التحليلي مطلوب على بنود الفاتورة",,
"Analytic distribution required on move lines","التوزيع التحليلي مطلوب على خطوط النقل",,
"Analytic distribution template","قالب التوزيع التحليلي",,
"Analytic distribution template filters","مرشحات قالب التوزيع التحليلي",,
"Analytic distribution template is mandatory for the account %s on the move line %s.","قالب التوزيع التحليلي إلزامي للحساب %s على سطر النقل %s.",,
"Analytic distribution templates","قوالب التوزيع التحليلية",,
"Analytic distribution type","نوع التوزيع التحليلي",,
"Analytic general ledger","دفتر الأستاذ العام التحليلي",,
"Analytic grouping","التجمع التحليلي",,
"Analytic grouping 1","المجموعة التحليلية 1",,
"Analytic grouping 10","المجموعة التحليلية 10",,
"Analytic grouping 2","المجموعة التحليلية 2",,
"Analytic grouping 3","المجموعة التحليلية 3",,
"Analytic grouping 4","المجموعة التحليلية 4",,
"Analytic grouping 5","المجموعة التحليلية 5",,
"Analytic grouping 6","المجموعة التحليلية 6",,
"Analytic grouping 7","المجموعة التحليلية 7",,
"Analytic grouping 8","المجموعة التحليلية 8",,
"Analytic grouping 9","المجموعة التحليلية 9",,
"Analytic grouping value 1","قيمة التجميع التحليلية 1",,
"Analytic grouping value 10","قيمة التجميع التحليلية 10",,
"Analytic grouping value 2","قيمة التجميع التحليلية 2",,
"Analytic grouping value 3","قيمة التجميع التحليلية 3",,
"Analytic grouping value 4","قيمة التجميع التحليلية 4",,
"Analytic grouping value 5","قيمة التجميع التحليلية 5",,
"Analytic grouping value 6","قيمة التجميع التحليلية 6",,
"Analytic grouping value 7","قيمة التجميع التحليلية 7",,
"Analytic grouping value 8","قيمة التجميع التحليلية 8",,
"Analytic grouping value 9","قيمة التجميع التحليلية 9",,
"Analytic grouping values","قيم التجميع التحليلية",,
"Analytic journal filters","مرشحات المجلة التحليلية",,
"Analytic journal types","أنواع المجلات التحليلية",,
"Analytic journals","المجلات التحليلية",,
"Analytic journals types","أنواع المجلات التحليلية",,
"Analytic level","المستوى التحليلي",,
"Analytic move line","خط التحرك التحليلي",,
"Analytic move line filters","مرشحات خط التحرك التحليلي",,
"Analytic move line search/reverse","بحث خط التحرك التحليلي / العكسي",,
"Analytic move lines","خطوط التحرك التحليلية",,
"Analytic move lines to reverse","خطوط النقل التحليلية للعكس",,
"Analytic order","ترتيب تحليلي",,
"Analytic report","تقرير تحليلي",,
"Analytic review","مراجعة تحليلية",,
"Analytic rule","القاعدة التحليلية",,
"Analytic rules","القواعد التحليلية",,
"AnalyticMoveLineQuery.toDate","أناليتيكموفلينيكويري.toDate",,
"AnalyticMoveLineQuery.tradingName","أناليتيكموفلينيكويري.ترادينغنام",,
"AnalyticMoveLineQueryParameter.analyticAccounts","AnalyticMoveLineQueryParameter.analyticAccounts",,
"Analytics","التحليلات",,
"Analytics move lines origin","تحليلات نقل خطوط الأصل",,
"Annual closure","الإغلاق السنوي",,
"Annual processing","المعالجة السنوية",,
"Anomalies","الشذوذ",,
"Anomalies generated","الشذوذات المتولدة",,
"Any Groovy expression can be written and the computed result will be displayed, but there must be only one line.","يمكن كتابة أي تعبير رائع وسيتم عرض النتيجة المحسوبة، ولكن يجب أن يكون هناك سطر واحد فقط.",,
"App","برنامج",,
"App account","حساب التطبيق",,
"App invoice","فاتورة التطبيق",,
"Application's time limit in days for the discount based on due date","الحد الزمني للتطبيق بالأيام للخصم بناءً على تاريخ الاستحقاق",,
"Apply Cut off dates","تطبيق مواعيد القطع",,
"Apply Fin. Discount (session) ?","تطبيق الزعنفة. الخصم (الدورة) ؟",,
"Apply Financial Discount ?","تطبيق الخصم المالي؟",,
"Apply financial discount ?","تطبيق الخصم المالي؟",,
"Appropriation Provision Tangible Fixed Asset Account","توفير الاعتمادات حساب الأصول الثابتة الملموسة",,
"Archived","مؤرشف",,
"Are you sure you want to cancel the invoice ?","هل أنت متأكد أنك تريد إلغاء الفاتورة؟",,
"Are you sure you want to validate all selected fixed assets ?","هل أنت متأكد أنك تريد التحقق من صحة كافة الأصول الثابتة المحددة؟",,
"Are you sure you want to validate all selected invoices ?","هل أنت متأكد أنك تريد التحقق من صحة جميع الفواتير المحددة؟",,
"Are you sure you want to ventilate all selected invoices ?","هل أنت متأكد أنك تريد تدقيق كافة الفواتير المحددة؟",,
"Are you sure you want to ventilate the invoice ?","هل أنت متأكد أنك تريد تهوية الفاتورة؟",,
"Asset","أصل",,
"Asset disposal reason","سبب التخلص من الأصول",,
"Asset disposal reasons","أسباب التخلص من الأصول",,
"Assets cession","التنازل عن الأصول",,
"Assigned to","المخصصة ل",,
"Associated Fixed Assets","الأصول الثابتة المرتبطة",,
"Associated Fixed Assets Set","مجموعة الأصول الثابتة المرتبطة",,
"Associated account not configured","لم يتم تكوين الحساب المرتبط",,
"At least a record is linked to this analytic configuration, are you sure you want to proceed ?","تم ربط سجل على الأقل بهذا التكوين التحليلي، هل أنت متأكد من رغبتك في المتابعة؟",,
"At least an invoice term is either implicated in a PFP process, or involved in a payment process, or paid partially or completely. Thus, please proceed as far as possible to the creation/update/deletion of the invoice terms manually.","على الأقل يكون مصطلح الفاتورة إما متورطًا في عملية PFP، أو متورطًا في عملية الدفع، أو يتم دفعه جزئيًا أو كليًا. وبالتالي، يرجى المتابعة قدر الإمكان لإنشاء/تحديث/حذف شروط الفاتورة يدويًا.",,
"At least one of the invoice term is paid or partially paid, thus, the payment condition can't be modified but this is still possible to modify the remaining unreconcilied terms.","تم دفع شرط واحد على الأقل من شروط الفاتورة أو دفعه جزئيًا، وبالتالي لا يمكن تعديل شرط الدفع ولكن لا يزال من الممكن تعديل الشروط المتبقية التي لم تتم تسويتها.",,
"At least one of the invoice term is selected in at least one payment session process %s. Thus, the payment condition can't be modified but this is still possible to modify the remaining unreconcilied terms (only).","تم تحديد شرط واحد على الأقل من بنود الفاتورة في عملية جلسة دفع واحدة على الأقل %s. وبالتالي، لا يمكن تعديل شرط الدفع ولكن لا يزال من الممكن تعديل الشروط المتبقية التي لم تتم تسويتها (فقط).",,
"At least one of the invoice term is selected in at least one payment voucher process %s. Thus, the payment condition can't be modified but this is still possible to modify the remaining unreconcilied terms (only).","تم تحديد شرط واحد على الأقل من شروط الفاتورة في عملية إيصال دفع واحدة على الأقل %s. وبالتالي، لا يمكن تعديل شرط الدفع ولكن لا يزال من الممكن تعديل الشروط المتبقية التي لم تتم تسويتها (فقط).",,
"At least one pfp validator is missing, do you wish to continue ?","هناك أداة التحقق من صحة pfp واحدة على الأقل مفقودة، هل ترغب في المتابعة؟",,
"At least one stock move is in litigation, do you really want to validate passed for payment ?","هناك حركة واحدة على الأقل للأسهم قيد التقاضي، هل تريد حقًا التحقق من صحة الدفع؟",,
"At least one tax accounting move line associated to the move %s is not correctly set in terms of vat system settings. In order to avoid troubles in the tax declaration, we advise you to use the button generate tax while entering manually a move to avoid such misconfiguration. The vat system value can be changed on the tax move line in the tab 'Others'","لم يتم تعيين بند نقل محاسبة ضريبي واحد على الأقل مرتبط بالنقل %s بشكل صحيح فيما يتعلق بإعدادات نظام ضريبة القيمة المضافة. لتجنب حدوث مشكلات في الإقرار الضريبي، ننصحك باستخدام الزر ""إنشاء الضريبة"" أثناء إدخال الحركة يدويًا لتجنب هذا التكوين الخاطئ. يمكن تغيير قيمة نظام ضريبة القيمة المضافة في سطر نقل الضريبة في علامة التبويب ""أخرى""",,
"Attachments","المرفقات",,
"Authorize auto reconcile","السماح بالتسوية التلقائية",,
"Authorize auto reconcile on invoice","تفويض التسوية التلقائية على الفاتورة",,
"Authorize auto reconcile on payment","تفويض التسوية التلقائية على الدفع",,
"Authorize simulated move?","هل تسمح بالتحرك المحاكاة؟",,
"Authorized Analytic Accounts","الحسابات التحليلية المعتمدة",,
"Authorized functional origin","الأصل الوظيفي المعتمد",,
"Authorized roles","الأدوار المعتمدة",,
"Authorized roles for closure","الأدوار المعتمدة للإغلاق",,
"Authorized roles for creation or edition of move on temporary closed period","الأدوار المعتمدة لإنشاء أو إصدار التحرك في فترة الإغلاق المؤقت",,
"Authorized roles for temporary closure","الأدوار المصرح بها للإغلاق المؤقت",,
"Auto Misc. Operation Journal","سيارات متنوعة. مجلة العملية",,
"Auto generate invoice printing file on purchase invoice","إنشاء ملف طباعة الفاتورة تلقائيًا على فاتورة الشراء",,
"Auto generate invoice printing file on sale invoice","إنشاء ملف طباعة الفاتورة تلقائيًا على فاتورة البيع",,
"Auto move lettering","حروف النقل التلقائي",,
"Auto move lettering configuration","تكوين حروف النقل التلقائي",,
"Auto. input.","آلي. مدخل.",,
"Autogenerated customer accounts' prefix","بادئة حسابات العملاء التي تم إنشاؤها تلقائيًا",,
"Autogenerated employee accounts' prefix","بادئة حسابات الموظفين التي تم إنشاؤها تلقائيًا",,
"Autogenerated supplier accounts' prefix","بادئة حسابات الموردين التي تم إنشاؤها تلقائيًا",,
"Automatic","تلقائي",,
"Automatic accounting","المحاسبة التلقائية",,
"Automatic accounting of reversions","المحاسبة التلقائية للارتداد",,
"Automatic application of accounting date","التطبيق التلقائي للتاريخ المحاسبي",,
"Automatic mail","البريد الآلي",,
"Automatic partner account creation mode","وضع إنشاء حساب الشريك التلقائي",,
"Automatic reconcile","التوفيق التلقائي",,
"Automatic reverse","عكس تلقائي",,
"Available payment vouchers for deposit slip","قسائم الدفع المتاحة لإيصال الإيداع",,
"Average delay :","متوسط ​​التأخير :",,
"Awaiting","في انتظار",,
"Awaiting PFP","في انتظار PFP",,
"Awaiting payment","في انتظار الدفع",,
"Axis","محور",,
"B2B","B2B",,
"B2C","B2C",,
"BBAN/IBAN to use","BBAN/IBAN للاستخدام",,
"Balance","توازن",,
"Balance :","توازن :",,
"Balance computations on the following accounts","حسابات الرصيد على الحسابات التالية",,
"Balance due recoverable","الرصيد المستحق قابل للاسترداد",,
"Balance invoice","فاتورة الرصيد",,
"Balanced","متوازن",,
"Bank Details","تفاصيل البنك",,
"Bank account","حساب مصرفي",,
"Bank accounting account","حساب المحاسبة البنكية",,
"Bank deposit move generated","تم إنشاء حركة الودائع المصرفية",,
"Bank details","تفاصيل البنك",,
"Bank details specific note","تفاصيل البنك مذكرة محددة",,
"Bank name","اسم البنك",,
"Bank reconciliation","التسوية البنكية",,
"Bank reconciliation lines","خطوط التسوية البنكية",,
"Barcode","الباركود",,
"Barcode Type","نوع الباركود",,
"Base","قاعدة",,
"Base W.T.","قاعدة دبليو تي.",,
"Base W.T. in Acc. currency.","قاعدة W.T. في Acc. عملة.",,
"Batch","حزمة",,
"Batches","دفعات",,
"Batchs","دفعات",,
"Belong to a payment schedule","تنتمي إلى جدول الدفع",,
"Bill of exchange batch","دفعة الكمبيالة",,
"Bill of exchange blocking","حظر الكمبيالات",,
"Bill of exchange blocking done by","تم إجراء حظر الكمبيالات بواسطة",,
"Bill of exchange blocking reason","سبب منع الكمبيالة",,
"Bill of exchange blocking until","حظر الكمبيالة حتى",,
"Bill of exchange configuration","تكوين فاتورة الصرف",,
"Bill of exchange journal","مجلة الكمبيالة",,
"Bill of exchange receivable account","حساب الكمبيالة المستحقة القبض",,
"Bill of exchange type","نوع فاتورة الصرف",,
"Binding file","ملف ملزم",,
"Block customer with late payment issues","منع العملاء الذين يعانون من مشاكل التأخر في السداد",,
