"key","message","comment","context"
"Configuration error: the product category %s is an ancestor of himself.","خطأ في التكوين: فئة المنتج %s هي أصل لنفسها.",,
"Configuration file","ملف التكوين",,
"Configuration problem","مشكلة في التكوين",,
"Configurations","التكوينات",,
"Configurator","مكون",,
"Confirm","يتأكد",,
"Confirm password","تأكيد كلمة المرور",,
"Confirm password doesn't match with new password.","تأكيد كلمة المرور غير متطابقة مع كلمة المرور الجديدة.",,
"Connect","يتصل",,
"Connection has failed","فشل الاتصال",,
"Connection settings","إعدادات الاتصال",,
"Connection successful","تم الاتصال بنجاح",,
"Connection type","نوع الاتصال",,
"Connector","موصل",,
"Connector mapper","مخطط الموصل",,
"Connector mappers","مصممو خرائط الموصل",,
"Connectors","الموصلات",,
"Contact","اتصال",,
"Contact / Partner","الاتصال / الشريك",,
"Contact Dashboard","لوحة معلومات الاتصال",,
"Contact Information","معلومات الاتصال",,
"Contact PhoneBook","اتصل بدليل الهاتف",,
"Contact address","عنوان الاتصال",,
"Contact details","تفاصيل الاتصال",,
"Contact filters","مرشحات الاتصال",,
"Contact function","وظيفة الاتصال",,
"Contact imported","تم استيراد جهة الاتصال",,
"Contact phone book template","قالب دليل الهاتف للاتصال",,
"Contact synchronisation","مزامنة الاتصال",,
"Contacts","اتصالات",,
"Contacts list","قائمة جهات الاتصال",,
"Contains","يتضمن",,
"Content","محتوى",,
"Content lines","خطوط المحتوى",,
"Content result","نتيجة المحتوى",,
"Context","سياق",,
"Contract","عقد",,
"ContractFile","ملف العقد",,
"Contracts","العقود",,
"Conversion impossible because of no unit.","التحويل مستحيل بسبب عدم وجود وحدة.",,
"Convert","يتحول",,
"Convert demo file","تحويل الملف التجريبي",,
"Convert into an individual partner","تحويل إلى شريك فردي",,
"Cost price","سعر التكلفة",,
"Cost type","نوع التكلفة",,
"Costs","التكاليف",,
"Countries","بلدان",,
"Country","دولة",,
"Country Code","رمز البلد",,
"Country filters","مرشحات البلاد",,
"Country name","اسم البلد",,
"Country sub division","التقسيم الفرعي للبلاد",,
"Courier","ساعي",,
"Courier-Bold","ساعي جريئة",,
"Courier-BoldOblique","ساعي جريئةمنحرف",,
"Courier-Oblique","ساعي منحرف",,
"Create","يخلق",,
"Create Backup","إنشاء نسخة احتياطية",,
"Create Partner","إنشاء شريك",,
"Create a call","قم بإنشاء مكالمة",,
"Create a meeting","إنشاء اجتماع",,
"Create a note","قم بإنشاء ملاحظة",,
"Create a task","قم بإنشاء مهمة",,
"Create an email","إنشاء بريد إلكتروني",,
"Create bank order","إنشاء أمر مصرفي",,
"Create employee","إنشاء موظف",,
"Create file","إنشاء ملف",,
"Create menu entry","إنشاء إدخال القائمة",,
"Create opportunity","خلق الفرصة",,
"Create print","إنشاء الطباعة",,
"Create production order (${ name })","إنشاء أمر إنتاج (${ name })",,
"Create purchase quotation","إنشاء عرض أسعار الشراء",,
"Create sale quotation","إنشاء عرض أسعار البيع",,
"Created by","تم إنشاؤها بواسطة",,
"Created on","تم الإنشاء بتاريخ",,
"Creation","الخلق",,
"Creations","إبداعات",,
"Credentials","أوراق اعتماد",,
"Credit Balance","الرصيد الائتماني",,
"Csv generated","تم إنشاء ملف CSV",,
"Cumulated qty (%)","الكمية التراكمية (%)",,
"Cumulated worth (%)","القيمة التراكمية (%)",,
"Currencies","العملات",,
"Currency","عملة",,
"Currency Ws URL","عنوان URL للعملة",,
"Currency conversion","تحويل العملة",,
"Currency conversion line","خط تحويل العملة",,
"Currency conversion lines","خطوط تحويل العملات",,
"Currency conversion rate not found over the past 7 days for the currency %s to %s. Please input the date and rate manually.","لم يتم العثور على معدل تحويل العملة خلال الأيام السبعة الماضية للعملة من %s إلى %s. الرجاء إدخال التاريخ والسعر يدويا.",,
"Currency conversion table","جدول تحويل العملات",,
"Currency conversion webservice not working","خدمة الويب لتحويل العملات لا تعمل",,
"Current Products","المنتجات الحالية",,
"Current User","المستخدم الحالي",,
"Current domain","المجال الحالي",,
"Current password","كلمة المرور الحالية",,
"Current pricing","التسعير الحالي",,
"Current user password is not provided.","لم يتم توفير كلمة مرور المستخدم الحالية.",,
"Current user password is wrong.","كلمة مرور المستخدم الحالية خاطئة.",,
"Current user's active company address is not set","لم يتم تعيين عنوان الشركة النشط للمستخدم الحالي",,
"Custom field","حقل مخصص",,
"Custom fields","الحقول المخصصة",,
"Customer","عميل",,
"Customer Situation","حالة العملاء",,
"Customer catalog","كتالوج العملاء",,
"Customer contract","عقد العميل",,
"Customer situation filters","مرشحات حالة العملاء",,
"Customer specific note","ملاحظة خاصة بالعميل",,
"Customers","عملاء",,
"Customers / prospects","العملاء / الآفاق",,
"Customers by Industry Sector","العملاء حسب قطاع الصناعة",,
"Customers by country","العملاء حسب البلد",,
"Customers by saleman","العملاء من قبل البائع",,
"Customers payment delay (Average in days)","تأخير سداد العملاء (المتوسط ​​بالأيام)",,
"Customised","حسب الطلب",,
"Customised products","منتجات مخصصة",,
"Cycle counting","العد الدوري",,
"DATA_MATRIX","DATA_MATRIX",,
"DD/MM/YYYY","يوم/شهر/سنة",,
"DELETE","يمسح",,
"DEPT","قسم",,
"DMS Import","استيراد نظام إدارة البيانات",,
"DOC","وثيقة",,
"DOCX","دوكإكس",,
"Daily Work Hours","ساعات العمل اليومية",,
"Dashboard","لوحة القيادة",,
"Data file","ملف البيانات",,
"Data file doesn't exist","ملف البيانات غير موجود",,
"Data file format is invalid","تنسيق ملف البيانات غير صالح",,
"Data file name","اسم ملف البيانات",,
"Data from file","البيانات من الملف",,
"Data imported successfully","تم استيراد البيانات بنجاح",,
"Data sharing","مشاركة البيانات",,
"Data sharing product assistant","مساعد منتج مشاركة البيانات",,
"Data sharing referential","مرجعية لمشاركة البيانات",,
"Data sharing referential line","الخط المرجعي لمشاركة البيانات",,
"Data sharing referential lines","الخطوط المرجعية لتبادل البيانات",,
"Data sharing referentials","مرجعيات تبادل البيانات",,
"Data type","نوع البيانات",,
"Data(s)","البيانات (البيانات)",,
"Date","تاريخ",,
"Date (YYYY-MM-DD)","التاريخ (YYYY-MM-DD)",,
"Date 1","التاريخ 1",,
"Date Format","تنسيق التاريخ",,
"Date format","تنسيق التاريخ",,
"Date or frequency changed","تم تغيير التاريخ أو التردد",,
"Date research 1","تاريخ البحث 1",,
"Date time","وقت التاريخ",,
"DateTime","التاريخ والوقت",,
"Day","يوم",,
"Days","أيام",,
"Days Unit","وحدة الأيام",,
"Debit Balance","رصيد مدين",,
"Debit_block","Debit_block","Value of blockingSelect, avoiding duplicates",
"December","ديسمبر",,
"Decimal","عشري",,
"Default","تقصير",,
"Default Bank Account","الحساب البنكي الافتراضي",,
"Default Partner Localization","توطين الشريك الافتراضي",,
"Default address","العنوان الافتراضي",,
"Default address template","قالب العنوان الافتراضي",,
"Default batch fetch limit","الحد الافتراضي لجلب الدفعة",,
"Default fetch limit for batches. 0 will not be taken into account. In this case, the default value (10) will be used.","حد الجلب الافتراضي للدفعات. 0 لن تؤخذ في الاعتبار. وفي هذه الحالة، سيتم استخدام القيمة الافتراضية (10).",,
"Default home action.","الإجراء المنزلي الافتراضي.",,
"Default if not found","الافتراضي إذا لم يتم العثور عليه",,
"Default mail message template for notifications","قالب رسالة البريد الافتراضي للإخطارات",,
"Default supplier","المورد الافتراضي",,
"Default zoom","التكبير الافتراضي",,
"Define prefix with a script","تحديد البادئة مع البرنامج النصي",,
"Define sub bill of material","تحديد فاتورة المواد الفرعية",,
"Define suffix with a script","تحديد لاحقة مع البرنامج النصي",,
"Define the shipping coef by partner","تحديد رمز الشحن حسب الشريك",,
"Delegate Rights of Pfp Validator","تفويض حقوق مدقق Pfp",,
"Delete","يمسح",,
"Delete menu entry","حذف إدخال القائمة",,
"Delivery","توصيل",,
"Delivery address","عنوان التسليم",,
"Delivery status","حالة التسليم",,
"Demography","الديموغرافيا",,
"Department","قسم",,
"Department Cantons List","قائمة كانتونات القسم",,
"Department Name","اسم القسم",,
"Department city List","قائمة قسم المدينة",,
"Departments","الأقسام",,
"Dept./Div.","قسم/شعبة.",,
"Descending","تنازلي",,
"Description","وصف",,
"Destination Currency","عملة الوجهة",,
"Destination folder","المجلد الوجهة",,
"Destination folder of the REMOTE server for upload.","المجلد الوجهة لخادم REMOTE للتحميل.",,
"Details","تفاصيل",,
"Diameter","القطر",,
"Direct","مباشر",,
"Direct debit","الخصم المباشر",,
"Discount/Increase/Replace","خصم/زيادة/استبدال",,
"Display an expiration date","عرض تاريخ انتهاء الصلاحية",,
"Display color","لون العرض",,
"Display type","نوع العرض",,
"Distribution precisions (POB, Village...)","دقة التوزيع (POB، القرية...)",,
"District","يصرف",,
"Dms file","ملف دي ام اس",,
"Document concerned","الوثيقة المعنية",,
"Document name","اسم المستند",,
"Documents","وثائق",,
"Don't import if","لا تستورد إذا",,
"Download failed: %s","فشل التنزيل: %s",,
"Draft","مسودة",,
"Draft prefix for sequences","مسودة البادئة للتسلسلات",,
"Dtype","نوع D",,
"Duplicate","ينسخ",,
"Duplicate Object","كائن مكرر",,
"Duplicate finder field '%s' is not found inside model '%s'","لم يتم العثور على حقل البحث المكرر '%s' داخل النموذج '%s'",,
"Duplicate records","السجلات المكررة",,
"Duration","مدة",,
"Durations","الفترات",,
"EAN_13","EAN_13",,
"EAN_8","EAN_8",,
"ECB","البنك المركزي الأوروبي",,
"EDIFACT","إديفاكت",,
"EXPORT","يصدّر",,
"Economic area","المنطقة الاقتصادية",,
"Economic areas","المجالات الاقتصادية",,
"Economic manuf. qty","صنعة اقتصادية. الكمية",,
"Edit product barcode type","تعديل نوع الباركود للمنتج",,
"Editable","قابل للتحرير",,
"Electronic signature","التوقيع الإلكتروني",,
"Email","بريد إلكتروني",,
"Email Page","صفحة البريد الإلكتروني",,
"Email accounts","حسابات البريد الإلكتروني",,
"Email address","عنوان البريد الإلكتروني",,
"Email address already linked with another partner","عنوان البريد الإلكتروني مرتبط بالفعل بشريك آخر",,
"Email field","حقل البريد الإلكتروني",,
"Email links","روابط البريد الإلكتروني",,
"Email signature","توقيع البريد الإلكتروني",,
"Email template","قالب البريد الإلكتروني",,
"Email template list for notifications","قائمة قالب البريد الإلكتروني للإخطارات",,
"Emails","رسائل البريد الإلكتروني",,
"Employee","موظف",,
"EmployeeFile","ملف الموظف",,
"Enable multi-company management","تمكين إدارة الشركات المتعددة",,
"Enable pricing scale","تمكين مقياس التسعير",,
"Enable tax numbers","تمكين الأرقام الضريبية",,
"Enable the possibility to group lines by product on generated printing documents (sale orders, purchase orders, stock moves, invoices)","تمكين إمكانية تجميع الأسطر حسب المنتج على مستندات الطباعة التي تم إنشاؤها (أوامر البيع، أوامر الشراء، تحركات المخزون، الفواتير)",,
"Enable trading names management","تفعيل إدارة الأسماء التجارية",,
"End Date","تاريخ الانتهاء",,
"End date","تاريخ الانتهاء",,
"End date must be greater than start date","يجب أن يكون تاريخ الانتهاء أكبر من تاريخ البدء",,
"End date t","تاريخ الانتهاء ر",,
"End of pack","نهاية الحزمة",,
"End unit cannot be void.","لا يمكن أن تكون الوحدة النهائية فارغة.",,
"Ends on","ينتهي يوم",,
"Enter proper 'From' and 'To' date.","أدخل التاريخ ""من"" و""إلى"" المناسب.",,
"Enter proper 'Start' and 'End' date.","أدخل تاريخ ""البدء"" و""الانتهاء"" المناسبين.",,
"Entities you wish to follow by email","الكيانات التي ترغب في متابعتها عبر البريد الإلكتروني",,
"Entity","كيان",,
"Equal","متساوي",,
"Error","خطأ",,
"Error : Data file is unreachable.","خطأ: ملف البيانات غير قابل للوصول.",,
"Error : Mapping file is not found.","خطأ: لم يتم العثور على ملف التعيين.",,
"Error : Mapping file is unreachable.","خطأ: ملف التعيين غير قابل للوصول.",,
"Error : a request has to be set for the indicatior generator %s","خطأ: يجب تعيين طلب لمولد المؤشر %s",,
"Error : incorrect request for the indicatior generator %s","خطأ: طلب غير صحيح لمولد المؤشر %s",,
"Error : no code has been set","خطأ: لم يتم تعيين أي رمز",,
"Error : no export path has been set","خطأ: لم يتم تعيين مسار التصدير",,
"Error file","ملف الخطأ",,
"Error happened during batch execution","حدث خطأ أثناء تنفيذ الدفعة",,
"Error in Connection","خطأ في الاتصال",,
"Error in class name. Please check.","خطأ في اسم الفئة. يرجى المراجعة.",,
"Error in import. Please check log.","خطأ في الاستيراد. يرجى التحقق من السجل.",,
"Error in import: %s. Please check the server log","خطأ في الاستيراد: %s. الرجاء التحقق من سجل الخادم",,
"Error in method name. Please check.","خطأ في اسم الطريقة. يرجى المراجعة.",,
"Error in print template line with sequence %s and title %s.","خطأ في سطر قالب الطباعة بالتسلسل %s والعنوان %s.",,
"Error in print. Please check report configuration and print setting.","خطأ في الطباعة. يرجى التحقق من تكوين التقرير وإعدادات الطباعة.",,
"Error in print. Please check report configuration and print settings.","خطأ في الطباعة. الرجاء التحقق من تكوين التقرير وإعدادات الطباعة.",,
"Error logs","سجلات الأخطاء",,
"Error when closing period %s","حدث خطأ أثناء إغلاق الفترة %s",,
"Error when computing the printing filename, using template %s: %s","حدث خطأ أثناء حساب اسم ملف الطباعة باستخدام القالب %s: %s",,
"Error while accessing certificate information.","حدث خطأ أثناء الوصول إلى معلومات الشهادة.",,
"Error while converting image to pdf : %s","حدث خطأ أثناء تحويل الصورة إلى pdf : %s",,
"Error while creating the file","حدث خطأ أثناء إنشاء الملف",,
"Error while opening the certificate, please check the password.","حدث خطأ أثناء فتح الشهادة، يرجى التحقق من كلمة المرور.",,
"Error while processing zip file","حدث خطأ أثناء معالجة الملف المضغوط",,
"Error while signing pdf : %s","حدث خطأ أثناء التوقيع على ملف pdf : %s",,
"Error with the certificate, please check if the file is a PFX certificate.","حدث خطأ في الشهادة، يرجى التحقق مما إذا كان الملف عبارة عن شهادة PFX.",,
"Error: Cities cannot be imported. Please see the attached error file for more details","خطأ: لا يمكن استيراد المدن. يرجى الاطلاع على ملف الخطأ المرفق لمزيد من التفاصيل",,
"Error: The type of the field %s does not match the type of the value %s","خطأ: نوع الحقل %s لا يطابق نوع القيمة %s",,
"Error: The type of the field %s is not managed by the adapter","خطأ: لا تتم إدارة نوع الحقل %s بواسطة المحول",,
"Europe/Paris","أوروبا/باريس",,
"Evaluation of result rule: %s","تقييم قاعدة النتيجة: %s",,
"Event","حدث",,
"Events","الأحداث",,
"Events planning","تخطيط الأحداث",,
"Events planning line","خط تخطيط الأحداث",,
"Events planning lines","خطوط تخطيط الأحداث",,
"Every","كل",,
"Every N weeks","كل N أسابيع",,
"Every week","كل أسبوع",,
"Example of pattern NLL : 0AA, 0AB,0AC...0ZZ,1AA.","مثال على النمط NLL : 0AA, 0AB,0AC...0ZZ,1AA.",,
"Example: accessing the name of the user","مثال: الوصول إلى اسم المستخدم",,
"Examples","أمثلة",,
"Excel","اكسل",,
"Exchange rate","سعر الصرف",,
"Exchanges","التبادلات",,
"Exclusive","حصري",,
"Execute","ينفذ",,
"Execution","تنفيذ",,
"Expense","حساب",,
"Expiration date","تاريخ انتهاء الصلاحية",,
"Export","يصدّر",,
"Export CSV","تصدير CSV",,
"Export Excel","تصدير اكسل",,
"Export Object","كائن التصدير",,
"Export PDF","تصدير قوات الدفاع الشعبي",,
"Export calendar","تصدير التقويم",,
"Export file","تصدير الملف",,
"Export format","تنسيق التصدير",,
"Export indicators","مؤشرات التصدير",,
"Export limit must be greater than query fetch size.","يجب أن يكون حد التصدير أكبر من حجم جلب الاستعلام.",,
"Export limit must be greater than zero.","يجب أن يكون حد التصدير أكبر من الصفر.",,
"Expression","تعبير",,
"External","خارجي",,
"External reference","مرجع خارجي",,
"FTP information","معلومات بروتوكول نقل الملفات",,
"Factor","عامل",,
"Factory not found this type of generator","لم يتم العثور على هذا النوع من المولدات في المصنع",,
"Faker API field","مجال Faker API",,
"Faker API fields","حقول API Faker",,
"Faker api field","حقل Faker API",,
"Faker field parameters list","قائمة معلمات الحقل Faker",,
"FakerApiField.methodName","FakerApiField.methodName",,
"Family Code","قانون الأسرة",,
"Family Name","اسم العائلة",,
"Feature currently not available with Open Street Maps.","الميزة غير متوفرة حاليًا مع خرائط الشوارع المفتوحة.",,
"February","فبراير",,
"Fetch emails","جلب رسائل البريد الإلكتروني",,
"Fetch limit","حد الجلب",,
"Fetch limit for this batch. 0 will not be taken into account. In this case, the value configured in app Base will be used.","حد الجلب لهذه الدفعة. 0 لن تؤخذ في الاعتبار. في هذه الحالة، سيتم استخدام القيمة التي تم تكوينها في قاعدة التطبيق.",,
"Field","مجال",,
"Field displayed in the result of the research","المجال المعروض في نتيجة البحث",,
"Field permission","إذن المجال",,
"Field to bind for the query","الحقل المطلوب ربطه بالاستعلام",,
"Field to populate","الحقل المراد ملؤه",,
"Field to pseudonymize","حقل لاسم مستعار",,
"Field type","نوع الحقل",,
"Field(%s) doesn't exist for the object(%s)","الحقل(%s) غير موجود للكائن(%s)",,
"Fields","الحقول",,
"Fields can't be ignore","لا يمكن تجاهل الحقول",,
"Fields configuration","تكوين الحقول",,
"Fields to select duplicate","الحقول لتحديد مكررة",,
"Fields to use","الحقول للاستخدام",,
"File","ملف",,
"File extension","امتداد الملف",,
"File field","حقل الملف",,
"File field name","اسم حقل الملف",,
"File fields","حقول الملف",,
"File loaded successfully","تم تحميل الملف بنجاح",,
"File naming rule","قاعدة تسمية الملف",,
"File source connector","موصل مصدر الملف",,
"File source connector is missing mandatory field(s) in order to create a session.","يفتقد موصل مصدر الملف حقل (حقول) إلزامية لإنشاء جلسة.",,
"File source connector parameters","معلمات موصل مصدر الملف",,
"File source connectors","موصلات مصدر الملف",,
"File source connectors parameters","معلمات موصلات مصدر الملف",,
"File successfully exported.","تم تصدير الملف بنجاح.",,
"File successfully imported.","تم استيراد الملف بنجاح.",,
"File tab","علامة تبويب الملف",,
"File tab is not matched inside file","علامة تبويب الملف غير متطابقة داخل الملف",,
"File tabs","علامات تبويب الملف",,
"File type","نوع الملف",,
"File type select","تحديد نوع الملف",,
"File types","أنواع الملفات",,
"FileTab","علامة التبويب ملف",,
"Files","ملفات",,
"Filters","المرشحات",,
"Find","يجد",,
"FindNew","ابحث عن جديد",,
"Finished","انتهى",,
"Finished product","المنتج النهائي",,
"First","أولاً",,
"First Name","الاسم الأول",,
"First line","السطر الأول",,
"First name","الاسم الأول",,
"Fiscal Year","السنة المالية",,
"Fiscal position","الوضع المالي",,
"Fiscal positions","المواقف المالية",,
"Fiscal year","السنة المالية",,
"Fixed","مُثَبَّت",,
"Fixed Amount/%","المبلغ الثابت/%",,
"Fixed phone","هاتف ثابت",,
"Fixer","المثبت",,
"Fixer Api key","مفتاح API المثبت",,
"Float","يطفو",,
"Floor","أرضية",,
"Floor or storey within a building.","طابق أو طابق داخل المبنى.",,
"Followed users","المستخدمين الذين تمت متابعتهم",,
"Following variables are available: <ul> <li>Values from printed model are available with uppercased model name. Example:<b>$Product.code</b> will print the code from the product.</li> <li><b>__i18n__.get(""key.to.translate"")</b></li><li><b>__i18n__.getValue(field value to translate)</b></li> <li><b>__datetime__.date</b> to get current date format yyyyMMdd</li> <li><b>__datetime__.time</b> to get current time format HHmmss</li> <li><b>__datetime__.dateT</b> to get current date time format yyyyMMddHHmmss</li> <li><b>__datetime__.format(pattern)</b> to get current datetime with your own pattern</li> <li><b>__datetime__.date(Company)</b> to get current date using timezone from company</li> </ul>","تتوفر المتغيرات التالية: <ul> <li>تتوفر القيم من النموذج المطبوع باسم النموذج بأحرف كبيرة. مثال: <b>$Product.code</b> سيطبع الرمز من المنتج.</li> <li><b>__i18n__.get(""key.to.translate"")</b></li ><li><b>__i18n__.getValue(قيمة الحقل المطلوب ترجمتها)</b></li> <li><b>__datetime__.date</b> للحصول على تنسيق التاريخ الحالي yyyyMMdd</li> <li><b>__datetime__.time</b> للحصول على تنسيق الوقت الحالي HHmmss</li> <li><b>__datetime__.dateT</b> للحصول على تنسيق الوقت الحالي yyyyMMddHHmmss</li> <li> <b>__datetime__.format(pattern)</b> للحصول على التاريخ والوقت الحالي بنمطك الخاص</li> <li><b>__datetime__.date(Company)</b> للحصول على التاريخ الحالي باستخدام المنطقة الزمنية من الشركة</li> </ul>",,
"Font Color","لون الخط",,
"Font Size","حجم الخط",,
"Font Type","نوع الخط",,
"For select use","للاستخدام المحدد",,
"For the internal classification number, the starting position in the registration number should be less than the required size.","بالنسبة لرقم التصنيف الداخلي يجب أن يكون موضع البداية في رقم التسجيل أقل من الحجم المطلوب.",,
"For the internal classification number, the sum of the starting position in the registration number and length should not be greater than the required size.","بالنسبة لرقم التصنيف الداخلي يجب ألا يكون مجموع موضع البداية في رقم التسجيل وطوله أكبر من الحجم المطلوب.",,
"For the short registration number, the starting position in the registration number should be less than the required size.","بالنسبة لرقم التسجيل القصير، يجب أن يكون موضع البداية في رقم التسجيل أقل من الحجم المطلوب.",,
"For the short registration number, the sum of the starting position in the registration number and length should not be greater than the required size.","بالنسبة لرقم التسجيل القصير، يجب ألا يكون مجموع موضع البداية في رقم التسجيل والطول أكبر من الحجم المطلوب.",,
"Force the users to update password the next login","إجبار المستخدمين على تحديث كلمة المرور عند تسجيل الدخول التالي",,
"Format","شكل",,
"Formula","صيغة",,
"Fourth","الرابع",,
"France","فرنسا",,
"Free Text","نص مجاني",,
"Freight Carrier","ناقلة الشحن",,
"French registration number validation","التحقق من صحة رقم التسجيل الفرنسي",,
"Frequencies","الترددات",,
"Frequency","تكرار",,
"Frequency end date cannot be before task date.","لا يمكن أن يكون تاريخ انتهاء التكرار قبل تاريخ المهمة.",,
"Frequency type","نوع التردد",,
"Friday","جمعة",,
"Fridays","أيام الجمعة",,
"From","من",,
"From Date","من التاريخ",,
"From Unit","من الوحدة",,
"From stock","من المخزون",,
"From validity date","من تاريخ الصلاحية",,
"Full Address","العنوان الكامل",,
"Full name","الاسم الكامل",,
"Function","وظيفة",,
"Function / Business card","الوظيفة / بطاقة العمل",,
"Function Name","اسم الوظيفة",,
"Functional anomaly","الشذوذ الوظيفي",,
"Functions","وظائف",,
"Future qty","الكمية المستقبلية",,
"GCAL","جي كال",,
"General","عام",,
"General contact details","تفاصيل الاتصال العامة",,
"General data","بيانات عامة",,
"General discount (%)","الخصم العام (%)",,
"Generate csv file for empty tables","إنشاء ملف CSV للجداول الفارغة",,
"Generate message","إنشاء رسالة",,
"Generate new random passwords","إنشاء كلمات مرور عشوائية جديدة",,
"Generate new random passwords and force password change","إنشاء كلمات مرور عشوائية جديدة وفرض تغيير كلمة المرور",,
"Generate periods","توليد فترات",,
"Generate product variants","إنشاء متغيرات المنتج",,
"Generate random password","توليد كلمة مرور عشوائية",,
"Generate sequence for partners","إنشاء تسلسل للشركاء",,
"Generate sequence for products","إنشاء تسلسل للمنتجات",,
"Generated account moves","تحركات الحساب المولدة",,
"Generated anomalies :","الشذوذات المولدة :",,
"Generic product","منتج عام",,
"Geo. coordinates","جغرافية. الإحداثيات",,
"GeoNames","الأسماء الجغرافية",,
"GeoNames Dump URL","عنوان URL لتفريغ الأسماء الجغرافية",,
"GeoNames Zip URL","عنوان URL المضغوط للأسماء الجغرافية",,
"Geographical area","المنطقة الجغرافية",,
"Geoname's URL to access Geoname Dump files is missing to complete this operation. In the configuration of the App. Base, please fill in the field GeoNames Dump URL in tab Interfaces and in the panel GeoNames.","عنوان URL الخاص بالاسم الجغرافي للوصول إلى ملفات Geoname Dump مفقود لإكمال هذه العملية. في تكوين التطبيق. قاعدة، يرجى ملء الحقل GeoNames Dump URL في علامة التبويب Interfaces وفي اللوحة GeoNames.",,
"Geoname's URL to access Zip files is missing to complete this operation. In the configuration of the App. Base, please fill in the field GeoNames Zip URL in tab Interfaces and in the panel GeoNames.","عنوان URL الخاص بالاسم الجغرافي للوصول إلى الملفات المضغوطة مفقود لإكمال هذه العملية. في تكوين التطبيق. قاعدة، يرجى ملء الحقل GeoNames Zip URL في علامة التبويب ""الواجهات"" وفي اللوحة GeoNames.",,
"Geonames","الأسماء الجغرافية",,
"Get direction","احصل على الاتجاه",,
"Get rate","احصل على السعر",,
"Global","عالمي",,
"Global tracking configuration","تكوين التتبع العالمي",,
"Global tracking configuration line","خط تكوين التتبع العالمي",,
"Global tracking configuration lines","خطوط تكوين التتبع العالمية",,
"Global tracking log","سجل التتبع العالمي",,
"Global tracking log line","خط سجل التتبع العالمي",,
"Global tracking log line list","قائمة خط سجل التتبع العالمي",,
"Global tracking log lines","خطوط سجل التتبع العالمية",,
"Global tracking logs","سجلات التتبع العالمية",,
"Google","جوجل",,
"Google Maps API key","مفتاح API لخرائط Google",,
"Google Maps API key is missing in configuration.","مفتاح API لخرائط Google مفقود في التكوين.",,
"Google address","عنوان جوجل",,
"Google api key","مفتاح جوجل API",,
"Google email","البريد الإلكتروني جوجل",,
"Google phone number","رقم هاتف جوجل",,
"Groovy Template Help","مساعدة في قالب رائع",,
"Gross mass","الكتلة الإجمالية",,
"Group","مجموعة",,
"Group Menu Assistant","مساعد قائمة المجموعة",,
"Group products on printings","مجموعة المنتجات على المطبوعات",,
"Groups","المجموعات",,
"Groups not found: %s","لم يتم العثور على المجموعات: %s",,
"Growth coefficient","معامل النمو",,
"Guests","الضيوف",,
"HTML","HTML",,
"Having header","وجود رأس",,
"Head office address","عنوان المكتب الرئيسي",,
"Header Content Width","عرض محتوى الرأس",,
"Header is not valid.","الرأس غير صالح.",,
"Height","ارتفاع",,
"Height(px)","الارتفاع (بكسل)",,
"Help for groovy template","مساعدة في قالب رائع",,
"Helvetica","هلفتيكا",,
"Helvetica-Bold","هلفتيكا بولد",,
"Helvetica-BoldOblique","هلفتيكا-بولد أوبليك",,
"Helvetica-Oblique","السويسرية المائلة",,
"Here you can write display conditions in groovy. For example : contractType?.name = ""CDI"" && partTime","هنا يمكنك كتابة شروط العرض بطريقة رائعة. على سبيل المثال: ContractType?.name = ""CDI"" && PartTime",,
"Here you can write text using string template method (as in email models). This text will display in the generated PDF. For example : The company $EmploymentContrat.payCompany$ and the employee $EmploymentContract.employee$ agreed on the following points.","هنا يمكنك كتابة نص باستخدام طريقة قالب السلسلة (كما هو الحال في نماذج البريد الإلكتروني). سيتم عرض هذا النص في ملف PDF الذي تم إنشاؤه. على سبيل المثال: اتفقت الشركة $EmploymentContrat.payCompany$ والموظف $EmploymentContract.employee$ على النقاط التالية.",,
"Here you can write the title of the PDF to print using string template method. For example : A look at $EmploymentContrat.company.name$ 's potential future projects.","هنا يمكنك كتابة عنوان ملف PDF المراد طباعته باستخدام طريقة قالب السلسلة. على سبيل المثال: نظرة على المشاريع المستقبلية المحتملة لـ $EmploymentContrat.company.name$.",,
"Hide Discount on prints","إخفاء الخصم على المطبوعات",,
"Hide If","إخفاء إذا",,
"Hide print settings","إخفاء إعدادات الطباعة",,
"Historic","تاريخي",,
"Historical","تاريخية",,
"Historize","تاريخ",,
"Historize Price List","تاريخ قائمة الأسعار",,
"Historize the current pricing?","تاريخ التسعير الحالي؟",,
"Historized Price Lists","قوائم الأسعار التاريخية",,
"Historized Pricing","التسعير التاريخي",,
"Historized by","تاريخي بواسطة",,
"Historized pricings","أسعار تاريخية",,
"History","تاريخ",,
"Home action","عمل المنزل",,
"Host","يستضيف",,
"Hours Unit","وحدة الساعات",,
"Human Resources config","تكوين الموارد البشرية",,
"IBAN","رقم الحساب المصرفي الدولي",,
"IBAN / BBAN","رقم الحساب المصرفي الدولي / BBAN",,
"IBAN / BBAN + BIC","رقم الحساب المصرفي الدولي / BBAN + BIC",,
"ICAL_SERVER","ICAL_SERVER",,
"ICal events only","أحداث Ical فقط",,
"ICalendars","تقويمات",,
"ID","بطاقة تعريف",,
"IEvents","أحداث",,
"INSEE Code","رمز المعهد الوطني للإحصاء",,
"IPO","حالة",,
"IPO + Cheque","الاكتتاب + الشيكات",,
"ISO code","كود الايزو",,
"ITF","الـITF",,
"Id","بطاقة تعريف",,
"Id on AOS","معرف على AOS",,
